2023-09-25 08:45:55,821 INFO  - Initialize application (at simulation time 0.000,000,000 s)
2023-09-25 08:45:55,823 INFO  - Activated Cellular Module (at simulation time 0.000,000,000 s)
2023-09-25 08:45:56,945 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,77, 3550,  41.62745774847701,  -71.01041110638083, Road CLOSED, }, Latitude= 41.63002320830884, Longitude= -71.01128391713155,  (at simulation time 362.001,400,000 s)
2023-09-25 08:45:56,408 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 968,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632121455265185, Longitude= -71.00673301865649,  (at simulation time 117.802,300,000 s)
2023-09-25 08:45:56,408 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 969,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632121455265185, Longitude= -71.00673301865649,  (at simulation time 117.902,800,000 s)
2023-09-25 08:45:56,410 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 970,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.001,300,000 s)
2023-09-25 08:45:56,410 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 971,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.102,300,000 s)
2023-09-25 08:45:56,410 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 972,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.204,800,000 s)
2023-09-25 08:45:56,410 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 973,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.303,800,000 s)
2023-09-25 08:45:56,410 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 974,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.401,800,000 s)
2023-09-25 08:45:56,411 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 975,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.502,300,000 s)
2023-09-25 08:45:56,411 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 976,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.603,300,000 s)
2023-09-25 08:45:56,411 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 977,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.703,300,000 s)
2023-09-25 08:45:56,411 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 978,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.803,800,000 s)
2023-09-25 08:45:56,411 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 979,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63206200472517, Longitude= -71.00665406940915,  (at simulation time 118.901,300,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 980,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.003,300,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 981,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.102,800,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 982,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.202,300,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 983,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.303,800,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 984,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.400,800,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 985,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.502,300,000 s)
2023-09-25 08:45:56,413 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 986,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.603,300,000 s)
2023-09-25 08:45:56,414 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 987,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.702,800,000 s)
2023-09-25 08:45:56,414 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 988,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.803,800,000 s)
2023-09-25 08:45:56,414 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 989,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202680632343, Longitude= -71.00653880368834,  (at simulation time 119.902,800,000 s)
2023-09-25 08:45:56,416 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 990,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.003,300,000 s)
2023-09-25 08:45:56,416 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 991,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.102,300,000 s)
2023-09-25 08:45:56,416 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 992,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.202,300,000 s)
2023-09-25 08:45:56,416 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 993,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.301,300,000 s)
2023-09-25 08:45:56,416 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 994,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.401,300,000 s)
2023-09-25 08:45:56,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 995,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.501,300,000 s)
2023-09-25 08:45:56,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 996,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.603,300,000 s)
2023-09-25 08:45:56,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 997,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.703,300,000 s)
2023-09-25 08:45:56,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 998,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.802,800,000 s)
2023-09-25 08:45:56,417 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 999,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63202758294218, Longitude= -71.00643800613022,  (at simulation time 120.903,800,000 s)
2023-09-25 08:45:56,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1000,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.001,800,000 s)
2023-09-25 08:45:56,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1001,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.103,800,000 s)
2023-09-25 08:45:56,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1002,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.202,300,000 s)
2023-09-25 08:45:56,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1003,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.304,300,000 s)
2023-09-25 08:45:56,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1004,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.403,300,000 s)
2023-09-25 08:45:56,419 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1005,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.503,300,000 s)
2023-09-25 08:45:56,420 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1006,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.601,800,000 s)
2023-09-25 08:45:56,420 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1007,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.704,800,000 s)
2023-09-25 08:45:56,420 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1008,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.802,800,000 s)
2023-09-25 08:45:56,420 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1009,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.6320532132588, Longitude= -71.00633233935471,  (at simulation time 121.904,300,000 s)
2023-09-25 08:45:56,421 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1010,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.002,800,000 s)
2023-09-25 08:45:56,422 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1011,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.103,800,000 s)
2023-09-25 08:45:56,422 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1012,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.204,800,000 s)
2023-09-25 08:45:56,422 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1013,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.302,800,000 s)
2023-09-25 08:45:56,422 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1014,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.403,800,000 s)
2023-09-25 08:45:56,422 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1015,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.502,300,000 s)
2023-09-25 08:45:56,423 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1016,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.601,300,000 s)
2023-09-25 08:45:56,423 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1017,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.703,300,000 s)
2023-09-25 08:45:56,423 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1018,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.802,800,000 s)
2023-09-25 08:45:56,423 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1019,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63208358217079, Longitude= -71.0062245130764,  (at simulation time 122.902,300,000 s)
2023-09-25 08:45:56,425 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1020,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.002,300,000 s)
2023-09-25 08:45:56,425 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1021,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.103,300,000 s)
2023-09-25 08:45:56,425 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1022,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.202,300,000 s)
2023-09-25 08:45:56,425 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1023,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.302,300,000 s)
2023-09-25 08:45:56,425 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1024,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.400,800,000 s)
2023-09-25 08:45:56,426 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1025,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.501,300,000 s)
2023-09-25 08:45:56,426 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1026,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.602,800,000 s)
2023-09-25 08:45:56,426 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1027,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.702,800,000 s)
2023-09-25 08:45:56,426 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1028,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.802,800,000 s)
2023-09-25 08:45:56,426 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1029,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63211059404221, Longitude= -71.00611014431311,  (at simulation time 123.902,800,000 s)
2023-09-25 08:45:56,428 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1030,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.004,300,000 s)
2023-09-25 08:45:56,428 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1031,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.104,300,000 s)
2023-09-25 08:45:56,428 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1032,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.202,300,000 s)
2023-09-25 08:45:56,428 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1033,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.301,800,000 s)
2023-09-25 08:45:56,429 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1034,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.402,300,000 s)
2023-09-25 08:45:56,429 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1035,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.503,300,000 s)
2023-09-25 08:45:56,429 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1036,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.600,800,000 s)
2023-09-25 08:45:56,429 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1037,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.702,300,000 s)
2023-09-25 08:45:56,429 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1038,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.802,800,000 s)
2023-09-25 08:45:56,430 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1039,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63213402762713, Longitude= -71.00600485182069,  (at simulation time 124.902,800,000 s)
2023-09-25 08:45:56,432 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1040,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.004,300,000 s)
2023-09-25 08:45:56,432 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1041,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.102,800,000 s)
2023-09-25 08:45:56,432 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1042,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.203,800,000 s)
2023-09-25 08:45:56,432 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1043,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.301,800,000 s)
2023-09-25 08:45:56,432 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1044,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.402,300,000 s)
2023-09-25 08:45:56,433 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1045,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.501,300,000 s)
2023-09-25 08:45:56,433 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1046,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.603,300,000 s)
2023-09-25 08:45:56,433 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1047,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.700,800,000 s)
2023-09-25 08:45:56,433 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1048,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.801,800,000 s)
2023-09-25 08:45:56,434 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1049,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632152682650435, Longitude= -71.00588905154974,  (at simulation time 125.903,800,000 s)
2023-09-25 08:45:56,435 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1050,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.002,800,000 s)
2023-09-25 08:45:56,435 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1051,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.101,300,000 s)
2023-09-25 08:45:56,436 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1052,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.203,300,000 s)
2023-09-25 08:45:56,436 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1053,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.303,800,000 s)
2023-09-25 08:45:56,436 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1054,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.404,300,000 s)
2023-09-25 08:45:56,436 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1055,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.503,300,000 s)
2023-09-25 08:45:56,436 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1056,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.602,800,000 s)
2023-09-25 08:45:56,437 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1057,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.703,800,000 s)
2023-09-25 08:45:56,437 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1058,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.800,800,000 s)
2023-09-25 08:45:56,437 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1059,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63216942450265, Longitude= -71.0057825584309,  (at simulation time 126.902,800,000 s)
2023-09-25 08:45:56,438 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1060,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.003,800,000 s)
2023-09-25 08:45:56,439 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1061,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.101,800,000 s)
2023-09-25 08:45:56,439 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1062,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.202,800,000 s)
2023-09-25 08:45:56,439 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1063,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.302,300,000 s)
2023-09-25 08:45:56,439 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1064,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.404,800,000 s)
2023-09-25 08:45:56,440 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1065,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.502,300,000 s)
2023-09-25 08:45:56,440 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1066,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.602,300,000 s)
2023-09-25 08:45:56,440 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1067,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.704,300,000 s)
2023-09-25 08:45:56,440 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1068,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.800,800,000 s)
2023-09-25 08:45:56,440 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1069,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.63218706969001, Longitude= -71.00565248424968,  (at simulation time 127.902,300,000 s)
2023-09-25 08:45:56,442 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1070,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632205662719954, Longitude= -71.00553897892271,  (at simulation time 128.002,800,000 s)
2023-09-25 08:45:56,442 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1071,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632205662719954, Longitude= -71.00553897892271,  (at simulation time 128.103,800,000 s)
2023-09-25 08:45:56,442 INFO  - ,Received V2X Message from ,rsu_0, InterVehicleMsg{,28, 1072,  41.63253168184327,  -71.00553295378838, Road CLOSED, }, Latitude= 41.632205662719954, Longitude= -71.00553897892271,  (at simulation time 128.201,300,000 s)
