2023-05-03 21:46:14,120 INFO  - Initialize application (at simulation time 0.000,000,000 s)
2023-05-03 21:46:14,121 INFO  - Activated Cellular Module (at simulation time 0.000,000,000 s)
2023-05-03 21:46:14,580 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=420,  Latitude=41.632275342700076, Longitude= -71.004152853997, Road CLOSED, } (at simulation time 49.000,400,000 s)
2023-05-03 21:46:14,612 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=539,  Latitude=41.632401125491334, Longitude= -71.00500228479719, Road CLOSED, } (at simulation time 60.900,900,000 s)
2023-05-03 21:46:14,612 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=459,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 60.900,900,000 s)
2023-05-03 21:46:14,613 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=540,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.001,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=460,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.001,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=541,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.102,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=461,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.102,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=542,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.200,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=462,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.200,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=543,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.301,400,000 s)
2023-05-03 21:46:14,613 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=463,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.301,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=544,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.401,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=464,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.401,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=545,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.500,900,000 s)
2023-05-03 21:46:14,614 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=465,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.500,900,000 s)
2023-05-03 21:46:14,614 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=546,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.602,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=466,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.602,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=547,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.701,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=467,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.701,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=548,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.801,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=468,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.801,400,000 s)
2023-05-03 21:46:14,614 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=549,  Latitude=41.63240356884011, Longitude= -71.00508030204412, Road CLOSED, } (at simulation time 61.901,900,000 s)
2023-05-03 21:46:14,614 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=469,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 61.901,900,000 s)
2023-05-03 21:46:14,616 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=550,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.002,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=470,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.002,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=551,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.100,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=471,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.100,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=552,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.202,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=472,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.202,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=553,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.300,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=473,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.300,400,000 s)
2023-05-03 21:46:14,616 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=554,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.401,900,000 s)
2023-05-03 21:46:14,616 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=474,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.401,900,000 s)
2023-05-03 21:46:14,617 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=555,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.500,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=475,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.500,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=556,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.601,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=476,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.601,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=557,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.701,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=477,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.701,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=558,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.800,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=478,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.800,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=559,  Latitude=41.6324046868054, Longitude= -71.00516179341486, Road CLOSED, } (at simulation time 62.902,400,000 s)
2023-05-03 21:46:14,617 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=479,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 62.902,400,000 s)
2023-05-03 21:46:14,619 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=560,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.000,400,000 s)
2023-05-03 21:46:14,619 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=480,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.000,400,000 s)
2023-05-03 21:46:14,619 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=561,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.101,400,000 s)
2023-05-03 21:46:14,619 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=481,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.101,400,000 s)
2023-05-03 21:46:14,619 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=562,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.201,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=482,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.201,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=563,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.301,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=483,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.301,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=564,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.401,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=484,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.401,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=565,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.501,900,000 s)
2023-05-03 21:46:14,619 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=485,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.501,900,000 s)
2023-05-03 21:46:14,620 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=566,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.600,400,000 s)
2023-05-03 21:46:14,620 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=486,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.600,400,000 s)
2023-05-03 21:46:14,620 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=567,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.700,400,000 s)
2023-05-03 21:46:14,620 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=487,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.700,400,000 s)
2023-05-03 21:46:14,620 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=568,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.802,400,000 s)
2023-05-03 21:46:14,620 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=488,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.802,400,000 s)
2023-05-03 21:46:14,620 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=569,  Latitude=41.63240555375067, Longitude= -71.00524569758142, Road CLOSED, } (at simulation time 63.900,900,000 s)
2023-05-03 21:46:14,620 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=489,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 63.900,900,000 s)
2023-05-03 21:46:14,622 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=570,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.002,400,000 s)
2023-05-03 21:46:14,622 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=490,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.002,400,000 s)
2023-05-03 21:46:14,622 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=571,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.101,900,000 s)
2023-05-03 21:46:14,622 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=491,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.101,900,000 s)
2023-05-03 21:46:14,622 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=572,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.200,900,000 s)
2023-05-03 21:46:14,622 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=492,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.200,900,000 s)
2023-05-03 21:46:14,623 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=573,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.302,400,000 s)
2023-05-03 21:46:14,623 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=493,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.302,400,000 s)
2023-05-03 21:46:14,623 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=574,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.401,900,000 s)
2023-05-03 21:46:14,623 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=494,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.401,900,000 s)
2023-05-03 21:46:14,623 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=575,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.500,900,000 s)
2023-05-03 21:46:14,623 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=495,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.500,900,000 s)
2023-05-03 21:46:14,623 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=576,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.602,400,000 s)
2023-05-03 21:46:14,623 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=496,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.602,400,000 s)
2023-05-03 21:46:14,623 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=577,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.701,400,000 s)
2023-05-03 21:46:14,623 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=497,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.701,400,000 s)
2023-05-03 21:46:14,624 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=578,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.800,400,000 s)
2023-05-03 21:46:14,624 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=498,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.800,400,000 s)
2023-05-03 21:46:14,624 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=579,  Latitude=41.632402777426925, Longitude= -71.00533004571643, Road CLOSED, } (at simulation time 64.900,900,000 s)
2023-05-03 21:46:14,624 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=499,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 64.900,900,000 s)
2023-05-03 21:46:14,626 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=580,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.002,400,000 s)
2023-05-03 21:46:14,626 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=500,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.002,400,000 s)
2023-05-03 21:46:14,626 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=581,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.101,400,000 s)
2023-05-03 21:46:14,626 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=501,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.101,400,000 s)
2023-05-03 21:46:14,626 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=582,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.201,400,000 s)
2023-05-03 21:46:14,626 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=502,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.201,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=583,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.300,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=503,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.300,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=584,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.402,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=504,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.402,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=585,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.500,900,000 s)
2023-05-03 21:46:14,627 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=505,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.500,900,000 s)
2023-05-03 21:46:14,627 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=586,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.601,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=506,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.601,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=587,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.702,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=507,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.702,400,000 s)
2023-05-03 21:46:14,627 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=588,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.801,900,000 s)
2023-05-03 21:46:14,627 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=508,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.801,900,000 s)
2023-05-03 21:46:14,628 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=589,  Latitude=41.63240579467309, Longitude= -71.00541786071986, Road CLOSED, } (at simulation time 65.901,900,000 s)
2023-05-03 21:46:14,628 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=509,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 65.901,900,000 s)
2023-05-03 21:46:14,629 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=590,  Latitude=41.63242202446593, Longitude= -71.00549009401124, Road CLOSED, } (at simulation time 66.001,400,000 s)
2023-05-03 21:46:14,629 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=510,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 66.001,400,000 s)
2023-05-03 21:46:14,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=591,  Latitude=41.63242202446593, Longitude= -71.00549009401124, Road CLOSED, } (at simulation time 66.100,900,000 s)
2023-05-03 21:46:14,630 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=511,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 66.100,900,000 s)
2023-05-03 21:46:14,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=592,  Latitude=41.63242202446593, Longitude= -71.00549009401124, Road CLOSED, } (at simulation time 66.201,900,000 s)
2023-05-03 21:46:14,630 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=512,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 66.201,900,000 s)
2023-05-03 21:46:14,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=593,  Latitude=41.63242202446593, Longitude= -71.00549009401124, Road CLOSED, } (at simulation time 66.301,400,000 s)
2023-05-03 21:46:14,630 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=513,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 66.301,400,000 s)
2023-05-03 21:46:14,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=594,  Latitude=41.63242202446593, Longitude= -71.00549009401124, Road CLOSED, } (at simulation time 66.401,900,000 s)
2023-05-03 21:46:14,630 INFO  - ,Broadcasting V2X Message ,rsu_2, InterVehicleMsg{,Msg Id=30, SeqNum=514,  Latitude=41.632382935740885, Longitude= -71.0077086334615, Road CLOSED, } (at simulation time 66.401,900,000 s)
2023-05-03 21:46:14,630 INFO  - ,Received V2X Message from ,veh_1, InterVehicleMsg{,Msg Id=77, SeqNum=595,  Latitude=41.63242202446593, Longitude= -71.00549009401124, Road CLOSED, } (at simulation time 66.500,900,000 s)
